ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number
365	14			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	485	277.0	444.0	1.0	813.951999999997	0.041412287068266246	0	0	0.6729686425533146	0.5897306781262159	0.0013875642114501332	0.0012159395425282802	0.0013733119703829288	0.0012207217514514923	4.073479109543989e-05	303.77114935491915	304.44333471330987	500.32766478470853	500.4917718898779	0.0	0.0	304.82061855670105	500.74226804123714	274.0	258.0	447.0	466.0	0.0	0.0						14
365	15			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	434	951.0	500.0	1.0	731.7359999999976	0.05789368371906887	0	0	0.5808804454281926	0.5338368809316307	0.0013384342060557433	0.001230038896155831	0.0013427939265966415	0.0012207217514514923	4.724878763789391e-05	903.8443574655879	903.9648134914963	523.0123463276243	522.9328283550093	0.0	0.0	904.6267281105991	523.1267281105991	914.0	855.0	563.0	493.0	0.0	0.0						15
365	16			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	451	822.0	554.0	1.0	745.5319999999978	0.05956154252509244	0	0	0.5982146942988038	0.5382925153244287	0.0013264183909064385	0.001193553249056383	0.001319905393756926	0.001190203707665205	3.6561748066474946e-05	782.7063564942353	783.3754854437735	542.1937047240077	542.5655809734388	0.0	0.0	783.6917960088692	542.709534368071	735.0	747.0	538.0	568.0	0.0	0.0						16
365	17			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	5853	109.0	660.0	1.0	925.0339999999964	0.39293746433486626	2	4	9.046173798153177	8.999328600941226	0.0015455618995648688	0.0015375582779670641	0.0015259021893143654	0.00150301365647465	0.00020192849346902563	114.38738211425998	115.19148279586483	657.9924229262147	659.6559393391673	0.0	0.0	114.2139073979156	658.90825217837	94.0	101.0	643.0	720.0	0.0	0.0	68.41217202060352	4.013608949747624	98.78947368421052	725.5368421052631	38.5	17
365	18			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	12666	1229.0	560.0	1.0	1103.2559999999958	0.5152655452271019	7	10	18.20572212897241	19.513527118368074	0.0014373695033137858	0.0015406227000132697	0.0014038300141692162	0.0015259021893143654	0.00017932465302608987	1225.579066340796	1227.2879054815419	598.9672453214786	595.7883797472512	0.0	0.0	1226.7049581556923	596.3149376282962	1291.0	1289.0	652.0	655.0	0.0	0.0	77.6858943493756	8.560261050703597	1232.755169008649	611.3807156183448	14.428571428571429	18
365	19			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	2318	366.0	698.0	1.0	882.9259999999967	0.1927009726494305	5	4	3.2153505752794445	3.42996871820651	0.0013871227675925127	0.0014797104047482787	0.0013580529484897852	0.0014038300141692162	0.00025877089787313534	383.6913932364582	382.75631609151935	690.324974610617	690.8014084695017	0.0	0.0	384.94521138912853	689.7937877480587	356.0	355.0	700.0	701.0	0.0	0.0	24.607426183092787	11.366126891152033	364.33567020530967	700.4875859730698	32.0	19
365	20			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	15281	530.0	626.0	1.0	1417.0699999999943	0.3933383956035471	15	18	21.758907448966056	22.328786139609292	0.0014239190791810782	0.001461212364348491	0.0013885709922760725	0.0014038300141692162	0.00022219113226439792	515.6547395807765	514.8892639120573	669.6494379264641	670.0079196783745	0.0	0.0	514.8068843662064	669.7488384268046	593.0	522.0	593.0	676.0	0.0	0.0	74.77855326477842	17.304704799417355	493.84991220863134	700.4291952009987	33.266666666666666	20
365	21			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	13065	152.0	710.0	1.0	998.9059999999959	0.5953791469194314	13	18	19.764278625138104	20.587914855917916	0.0015127652985180331	0.0015758067245249074	0.001495384145528078	0.0015106431674212217	0.00032280731807560176	178.27288280581695	180.09435315627448	678.3323044473199	675.5910108563176	0.0	0.0	177.74313050133946	678.6326061997704	292.0	165.0	650.0	645.0	0.0	0.0	84.69803309567996	9.208371082155823	205.49596828825776	682.3959882791261	28.384615384615383	21
365	22			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	19325	960.0	707.0	1.0	978.9699999999962	0.7326736427054897	1	15	26.549233227968216	30.003173869568855	0.001373828368846997	0.0015525575094214154	0.0013427939265966415	0.0015106431674212217	0.0001789487693613745	922.9168959896638	922.5424674686639	713.2157113266019	713.322006064311	0.0	0.0	924.0150064683053	713.5621216041397	814.0	920.0	739.0	685.0	0.0	0.0	112.53952744105868	3.5050187232024883	813.5	734.8125	41.0	22
365	23			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	1976	255.0	770.0	1.0	959.5759999999968	0.14670725369366697	3	3	3.075959410285577	3.114198519149795	0.001556659620589867	0.001576011396330868	0.0015106431674212217	0.0014190890360623598	0.0003988244076967844	237.5290872742245	238.8934239473955	788.029655278471	789.8307405102676	0.0	0.0	234.8734817813765	788.5581983805668	263.0	255.0	784.0	808.0	0.0	0.0	28.027369792806695	2.54732790779134	256.3781866281866	787.3591269841269	52.0	23
365	24			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	2091	1239.0	871.0	1.0	953.7859999999966	0.17992513875145205	6	4	3.344167238101363	3.0533913169056177	0.0015993147958399633	0.0014602540970375982	0.0015259021893143654	0.0013885709922760725	0.00026579072198697256	1231.2352801606132	1230.7405299244392	850.856333272495	850.5302392755767	0.0	0.0	1229.050693448111	848.909612625538	1246.0	1247.0	845.0	844.0	0.0	0.0	16.621820896578388	8.104030003066425	1240.7610939713884	856.1164569907218	56.5	24
365	25			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	8771	374.0	841.0	1.0	784.8499999999972	0.5839158511417348	0	4	14.824734871042892	18.391409166390076	0.0016901989363861468	0.0020968429103169622	0.0017242694739252329	0.0020904859993606806	0.0005241311314226323	323.8695338015252	322.04796474846944	820.6736250423297	819.730763199619	0.0	0.0	325.00273629004676	820.0698894082773	266.0	299.0	786.0	853.0	0.0	0.0						25
365	26			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	13012	751.0	923.0	1.0	1005.6579999999963	0.5975385745775166	0	10	18.000213622115552	20.688136105658486	0.001383354874125081	0.0015899274597032343	0.0013580529484897852	0.0015564202331006527	0.00019988621951528852	794.3908111260686	794.787758786898	859.3001083377696	859.5206288257018	0.0	0.0	793.9158469105441	860.6683830310483	791.0	838.0	789.0	803.0	0.0	0.0						26
365	27			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	17300	974.0	838.0	1.0	1264.4779999999948	0.5162638018501939	0	11	23.84644845710136	25.537773702759296	0.0013784074252659745	0.0014761718903329073	0.0013733119703829288	0.0014343480579555035	0.00014660438774210394	959.7480216307254	960.7810892330269	899.9085730081771	899.702134537272	0.0	0.0	959.9475722543352	899.5465317919076	868.0	995.0	988.0	896.0	0.0	0.0						27
365	28			0	SG 40x Cap1-wt FGDF	0	68	B02	B02	3994	1339.0	1039.0	1.0	618.2899999999979	0.5254226139577715	2	6	5.468635079218075	6.1895323095377535	0.00136921258868755	0.0015497076388427025	0.0014343480579555035	0.0015564202331006527	0.00011992724907423016	1316.5575620767495	1316.7890225352598	993.8138799677444	996.383072299701	0.0	0.0	1317.0618427641461	995.7466199298948	1312.0	1305.0	1027.0	1024.0	0.0	0.0	35.78153318220744	6.093962251330106	1340.475	1022.75	60.5	28
366	1			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	416	131.0	419.0	1.0	693.7039999999974	0.04922494379363389	0	0	0.5897764551918954	0.5277485311962664	0.0014177318634420561	0.001268626276914102	0.0014038300141692162	0.0012664988171309233	5.69168747489763e-05	103.05707484929239	103.9270514080842	384.5964658094228	384.76210027178627	0.0	0.0	104.40865384615384	384.38461538461536	123.0	73.0	331.0	432.0	0.0	0.0						1
366	2			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	3920	1112.0	427.0	1.0	1005.797999999996	0.24451097804391217	2	7	6.244831004878506	5.405981535324827	0.001593069133897578	0.0013790769222767414	0.001541161211207509	0.0013733119703829288	8.926902725356643e-05	1129.6548948699467	1129.5812617667896	439.1159546004325	438.0405215069394	0.0	0.0	1130.0987244897958	437.5188775510204	1157.0	1145.0	487.0	479.0	0.0	0.0	33.618639579462595	10.351861571264001	1126.5096153846152	404.11538461538464	1.5	2
366	3			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	447	372.0	519.0	1.0	746.0159999999973	0.04862395300772327	0	0	0.6752117187716067	0.5385824367403984	0.0015105407578783147	0.001204882408815209	0.0014648661017417908	0.0012054627295583487	4.520081844551629e-05	352.6381242937853	352.26575249320035	471.18962711864407	471.45923050770625	0.0	0.0	351.7069351230425	471.37136465324386	410.0	405.0	480.0	490.0	0.0	0.0						3
366	4			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	3196	495.0	450.0	1.0	754.7679999999979	0.3435266297629925	0	0	5.339848934439942	4.577996489359066	0.0016707912811138744	0.0014324144209508967	0.0017395284958183765	0.0013885709922760725	0.00014997668647464033	480.05807736600116	482.8549858508961	487.9966766396054	484.6906295934591	0.0	0.0	481.6777221526909	485.21996245306633	409.0	507.0	494.0	478.0	0.0	0.0						4
366	5			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	11252	559.0	442.0	1.0	925.9259999999963	0.5604841722497572	5	10	15.987029827665538	19.870969706214964	0.0014208167283741146	0.001765994463758884	0.0013885709922760725	0.0016937514301389456	0.0003632721588226621	572.705307766462	570.6729115281007	475.9724513462695	477.48642266733424	0.0	0.0	574.036171347316	474.05767863490934	620.0	555.0	470.0	464.0	0.0	0.0	51.13276897465374	4.968136950103413	552.8072477522477	506.11233516483514	5.4	5
366	6			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	10889	584.0	629.0	1.0	889.1039999999965	0.612188677123742	0	0	16.646753639215603	21.888395508751273	0.0015287678978065575	0.002010138259596958	0.001541161211207509	0.002029449911788106	0.0004002143175375462	626.3766340191302	624.8007795289643	587.1607936238765	586.3706415533136	0.0	0.0	626.3561392230691	587.7305537698595	639.0	610.0	621.0	613.0	0.0	0.0						6
366	7			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	459	67.0	629.0	1.0	781.2899999999975	0.043755958055290756	0	0	0.6256961927283555	0.5397268633823842	0.0013631725331772451	0.0011758755193515995	0.0013580529484897852	0.0011749446857720613	3.368097093021058e-05	95.06560175588343	95.63569025472844	582.7524692110718	583.2736987927964	0.0	0.0	95.49455337690632	583.2091503267974	46.0	145.0	566.0	598.0	0.0	0.0						7
366	8			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	27409	813.0	498.0	1.0	1172.8099999999956	0.7022276878931119	1	23	37.74212252115831	43.93629357335158	0.0013769974286241128	0.0016029878351399751	0.0013427939265966415	0.001541161211207509	0.00024821190348946177	837.0522929696817	836.5910928277589	591.4823576976102	589.9026663865124	0.0	0.0	837.4542668466562	592.0896785727316	801.0	833.0	541.0	526.0	0.0	0.0	63.53124817941185	3.298196351576683	807.3636363636364	536.1363636363636	6.0	8
366	9			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	14498	527.0	663.0	1.0	958.7539999999967	0.6393543834891514	12	11	20.906462190905586	25.135423813480884	0.001442023878528458	0.001733716637707331	0.0014038300141692162	0.001678492408245802	0.0002710605630314822	490.856272329493	492.4972171801487	624.8097342904376	628.4335316436485	0.0	0.0	491.46578838460476	625.9426127741757	421.0	497.0	625.0	646.0	0.0	0.0	65.21383314316586	8.640668031562768	471.56858641540015	615.9659444812631	14.583333333333334	9
366	10			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	494	218.0	558.0	1.0	807.5119999999966	0.049266979156278076	0	0	0.7157396809197962	0.5983825435396284	0.00144886575084979	0.001211300695424349	0.0014343480579555035	0.0012054627295583487	4.2034220871537346e-05	233.7443184240822	234.12023460410558	581.3346906579116	580.7799821496876	0.0	0.0	233.94331983805668	580.6376518218624	193.0	186.0	636.0	632.0	0.0	0.0						10
366	11			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	13136	1301.0	621.0	1.0	918.7599999999964	0.6452183309592808	1	14	19.464789802441373	20.401586933527142	0.0014817897230847575	0.0015531049736241735	0.0014648661017417908	0.001541161211207509	0.00014640988478565152	1265.8991992160707	1266.6204142352608	588.8160407643312	588.7889340308059	0.0	0.0	1266.2555572472595	588.7497716199756	1302.0	1313.0	545.0	601.0	0.0	0.0	56.8084301404007	3.7477884635270673	1256.5	644.7142857142857	20.0	11
366	12			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	3125	476.0	701.0	1.0	947.0659999999965	0.2546032263320841	1	2	4.352590217953548	5.120408940594643	0.0013928288697451353	0.0016385308609902858	0.0013885709922760725	0.001678492408245802	0.00027422490330491307	470.5664704624413	472.68798984402474	700.6693777673385	699.6950912786158	0.0	0.0	470.95616	700.27168	451.0	483.0	756.0	710.0	0.0	0.0	12.30388623209929	12.997863072230187	466.1	688.9666666666667	22.0	12
366	13			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	405	651.0	696.0	1.0	672.7359999999978	0.05717916137229987	0	0	0.5634851604700089	0.4921644921414554	0.0013913213838765651	0.0012152209682505073	0.0013580529484897852	0.0012054627295583487	4.781862309894551e-05	615.8539048960139	616.8804179326595	721.7808167244367	721.0967941960687	0.0	0.0	617.4345679012346	721.4864197530865	577.0	579.0	734.0	688.0	0.0	0.0						13
366	14			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	426	1134.0	819.0	1.0	696.4679999999971	0.0533700826860436	0	0	0.7132829783950001	0.5084306094795465	0.0016743731887206574	0.0011934990832853205	0.0016479743644595146	0.001190203707665205	3.7392398679840034e-05	1126.2729489785004	1124.269837935174	786.6183762969301	787.5507803121249	0.0	0.0	1124.3028169014085	787.4671361502348	1154.0	1171.0	741.0	803.0	0.0	0.0						14
366	15			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	526	216.0	774.0	1.0	893.2959999999974	0.05539757767245917	0	0	0.71624322864227	0.6467078658752143	0.001361679141905456	0.0012294826347437535	0.0013275349047034979	0.0012207217514514923	4.843002959586474e-05	175.69070495749804	176.48829691850312	791.9510641470845	793.4296399414845	0.0	0.0	177.00760456273764	794.041825095057	185.0	153.0	714.0	747.0	0.0	0.0						15
366	16			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	435	334.0	780.0	1.0	717.1239999999972	0.06159728122344945	0	0	0.5914702066220343	0.5136186769232154	0.0013597016244184697	0.0011807325906280813	0.0013580529484897852	0.0011749446857720613	3.4318970148816376e-05	336.4737629637274	336.8434937611408	825.6952685619937	825.7144087938206	0.0	0.0	336.8183908045977	825.7172413793104	293.0	321.0	799.0	846.0	0.0	0.0						16
366	17			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	13144	469.0	840.0	1.0	879.0659999999964	0.6655189873417722	0	0	20.91473258077167	26.870405120775104	0.001591199983321034	0.002044309580095489	0.0016174563206732273	0.002075226977467537	0.00042713777091637274	527.9307808648033	526.7488500538345	842.8160343253952	842.7746923255148	0.0	0.0	528.4341905051734	843.7789105295192	487.0	487.0	849.0	864.0	0.0	0.0						17
366	18			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	495	351.0	953.0	1.0	831.9139999999971	0.06529050979357647	0	0	0.6831311511341482	0.5891966123599559	0.0013800629315841378	0.0011902961865857696	0.0013733119703829288	0.001190203707665205	3.939254662066138e-05	344.49404722017465	345.2271773754953	920.6616855413344	920.6471395643954	0.0	0.0	345.6020202020202	920.5414141414142	295.0	295.0	896.0	899.0	0.0	0.0						18
366	19			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	539	209.0	988.0	1.0	917.9139999999974	0.05318991463956185	0	0	0.7228198670782149	0.6620279238559306	0.0013410387144308254	0.0012282521778403165	0.0013275349047034979	0.0012207217514514923	4.213972001291794e-05	242.1684610512983	241.47294057991056	956.6900147772852	957.2178813442124	0.0	0.0	241.80519480519482	957.077922077922	284.0	231.0	908.0	1021.0	0.0	0.0						19
366	20			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	20038	565.0	1039.0	1.0	1062.8359999999961	0.7070571630204657	2	18	27.136369872372597	30.91807430423796	0.001354245427306747	0.001542972068282162	0.0013580529484897852	0.001495384145528078	0.00021311891722090165	612.2806607354325	612.7011320609452	959.9388359756227	959.7939074610011	0.0	0.0	611.849685597365	961.1144325781016	535.0	634.0	940.0	969.0	0.0	0.0	79.70784940696718	15.257058773787472	566.9253623188406	1024.8152173913045	23.5	20
366	21			0	SG 40x Cap1-wt FGDF	0	69	B02	B02	523	905.0	1000.0	1.0	871.9139999999974	0.06007351252010108	0	0	0.6792553595732898	0.6142671853303909	0.0012987674179221601	0.0011745070465208239	0.001281757839024067	0.0011749446857720613	3.3776426714318655e-05	936.7659440637988	936.7304998012719	973.4490171852185	974.6817368839428	0.0	0.0	936.8317399617591	974.8948374760994	961.0	898.0	922.0	968.0	0.0	0.0						21
367	1			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	26692	379.0	68.0	1.0	1190.5419999999945	0.7389709444775131	0	18	37.054840916069224	42.1293354597874	0.001388237708529493	0.001578350646627731	0.0013733119703829288	0.0015716792549937963	0.00017686479190291842	354.0939668232725	355.5104232389913	116.67626932917256	116.26078959892732	0.0	0.0	354.68091563015133	115.20639142814326	319.0	363.0	225.0	147.0	0.0	0.0						1
367	2			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	30540	467.0	129.0	1.0	1322.5919999999942	0.6952443827258863	1	20	41.71709772432223	47.09701685025357	0.0013659822437564581	0.0015421420055747729	0.0013427939265966415	0.0015259021893143654	0.0001837565815944457	443.5915250207577	441.9990293221811	210.81656406711218	209.4105390469408	0.0	0.0	444.31240995415845	211.3504584151932	464.0	446.0	128.0	165.0	0.0	0.0	102.26832907737698	15.323772381499298	527.54	151.92	1.0	2
367	3			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	7240	1391.0	398.0	1.0	1245.625999999996	0.2868860578923385	0	3	10.127290758304298	9.45455100107938	0.0013987970660641294	0.001305877210093837	0.0013122758828103542	0.0012970168609172106	5.3237971319242566e-05	1334.326790137594	1339.6220376240308	414.27891552105496	415.0762761376621	0.0	0.0	1339.399723756906	414.9306629834254	1319.0	1390.0	394.0	430.0	0.0	0.0						3
367	4			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	2844	1076.0	424.0	1.0	884.0279999999967	0.2743849493487699	2	3	4.343648431124166	3.7803158608730882	0.0015273025425893692	0.0013292249862422955	0.001495384145528078	0.0013122758828103542	8.969408088277602e-05	1081.3926705800934	1081.1713792115215	408.06101292414485	407.79330192982246	0.0	0.0	1080.9971870604782	407.446905766526	1107.0	1046.0	430.0	356.0	0.0	0.0	25.461732713214758	10.645460820861528	1091.3709677419356	427.147465437788	2.5	4
367	5			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	13215	336.0	360.0	1.0	772.4219999999958	0.8043213633597078	0	19	18.181429766118526	19.089936670614406	0.0013758176137811976	0.0014445657715183055	0.0013580529484897852	0.0014343480579555035	0.00010890510739733767	302.65600913119374	302.63374229352894	340.8732744729421	340.69852900622595	0.0	0.0	302.0656072644722	340.5613318199016	316.0	288.0	351.0	395.0	0.0	0.0						5
367	6			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	17345	196.0	473.0	1.0	964.2619999999954	0.7297780582728515	0	10	23.905592425959185	25.632654300890863	0.001378241131505286	0.001477812297543434	0.0013733119703829288	0.0014190890360623598	0.0001906140169269158	222.5123093626987	223.43507640031527	437.89767166054	437.7004076588429	0.0	0.0	221.55047564139522	437.6565004324013	187.0	255.0	433.0	417.0	0.0	0.0						6
367	7			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	1265	407.0	514.0	1.0	579.3599999999976	0.21023765996343693	0	0	1.8422064541373402	1.6312046993989497	0.001456289687065091	0.0012894898809477863	0.0014648661017417908	0.001281757839024067	4.982626314584923e-05	399.022910816788	398.8010963414748	503.3978165975035	503.4903976576459	0.0	0.0	398.53913043478263	503.19841897233204	329.0	409.0	478.0	512.0	0.0	0.0						7
367	8			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	400	1275.0	532.0	1.0	678.4559999999981	0.05127219124527333	0	0	0.5717097732704133	0.4977950712200254	0.0014292744331760331	0.0012444876780500636	0.0014038300141692162	0.001235980773344636	5.341026863672097e-05	1310.8437825286253	1310.3752567207184	505.5314276563376	505.43582748367714	0.0	0.0	1309.7825	505.4325	1351.0	1350.0	490.0	488.0	0.0	0.0						8
367	9			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	1595	397.0	541.0	1.0	600.257999999998	0.25734107776702164	0	0	2.4112916756421328	2.062272067880258	0.0015117816148226537	0.0012929605441255535	0.0015106431674212217	0.0012970168609172106	5.1444236229639546e-05	383.25307548220525	382.6689332672344	544.0917329013314	543.534195085497	0.0	0.0	382.18369905956115	543.3943573667711	398.0	379.0	554.0	550.0	0.0	0.0						9
367	10			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	1377	204.0	587.0	1.0	797.161999999997	0.1273938384679434	0	1	2.1549401078373194	1.7618219268042594	0.0015649528742464193	0.0012794639991316335	0.001541161211207509	0.001281757839024067	4.780594719536831e-05	221.98690024358467	223.54595058071556	585.8645839234124	587.0385324914906	0.0	0.0	224.13289760348584	587.2403776325345	204.0	204.0	560.0	574.0	0.0	0.0						10
367	11			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	289	780.0	641.0	1.0	466.245999999998	0.08401162790697675	0	0	0.407782101072371	0.344258792931214	0.0014110107303542249	0.0011912068959557577	0.0014038300141692162	0.001190203707665205	3.641328168731957e-05	743.9727585690765	743.2899250919729	649.4250112258644	649.7752315943442	0.0	0.0	743.0207612456747	649.6401384083046	775.0	753.0	666.0	680.0	0.0	0.0						11
367	12			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	314	680.0	711.0	1.0	504.2839999999984	0.07613967022308439	0	0	0.454200045671314	0.37795071327127516	0.0014464969607366688	0.0012036646919467361	0.0014038300141692162	0.0012054627295583487	4.3216036262774136e-05	695.6023315191829	696.9922483749849	676.9508835584223	675.9603536678914	0.0	0.0	697.2165605095541	675.5573248407643	662.0	662.0	696.0	697.0	0.0	0.0						12
367	13			0	SG 40x Cap1-wt FGDF	0	6	B02	B02	453	807.0	727.0	1.0	741.8499999999972	0.057099640763849505	0	0	0.651560234837234	0.544274051906541	0.0014383228142102295	0.0012014879733036226	0.0014190890360623598	0.0012054627295583487	3.852305713162881e-05	755.5327400468384	756.2403767977796	732.3939110070257	731.983459026045	0.0	0.0	756.3620309050773	732.0331125827814	710.0	711.0	782.0	782.0	0.0	0.0						13
368	1			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	442	690.0	470.0	1.0	740.4999999999975	0.05609492988133765	0	0	0.5942473486065865	0.5203021285124123	0.0013444510149470282	0.0011771541369059101	0.0013427939265966415	0.0011749446857720613	3.372213245591205e-05	722.4404786359902	722.7210980116135	448.39957374691863	449.15566895419084	0.0	0.0	722.7669683257918	449.1606334841629	671.0	750.0	413.0	422.0	0.0	0.0						1
368	2			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	3675	1152.0	425.0	1.0	712.0739999999979	0.38566481267709096	0	7	5.54947737720795	4.811169602908194	0.001510061871349102	0.0013091617967097126	0.001495384145528078	0.0012970168609172106	6.789553306812497e-05	1195.9032046963719	1195.574671741199	429.51048297290237	429.38251506501746	0.0	0.0	1194.7268027210885	428.7178231292517	1159.0	1262.0	466.0	484.0	0.0	0.0						2
368	3			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	6695	1391.0	509.0	1.0	846.1559999999972	0.46204278812974464	0	9	10.462943462887779	8.925383380847052	0.001562799621043731	0.0013331416550929128	0.0015564202331006527	0.0013275349047034979	7.535926504696718e-05	1340.7565966495015	1340.9142078044194	492.1213100983099	491.36447065863143	0.0	0.0	1341.4796116504854	491.1018670649739	1391.0	1280.0	509.0	489.0	0.0	0.0						3
368	4			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	402	594.0	431.0	1.0	659.2899999999976	0.0654776447593452	0	0	0.527595940977335	0.4705882351845503	0.0013124277138739677	0.0011706175004590803	0.0013122758828103542	0.0011749446857720613	3.278417317045483e-05	627.7600647848218	628.5835927367056	474.5006073577048	474.2496433203632	0.0	0.0	628.7213930348258	474.30348258706465	608.0	589.0	422.0	453.0	0.0	0.0						4
368	5			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	1486	1273.0	523.0	1.0	864.3719999999968	0.13127788329873227	2	1	2.4027924004476517	1.9561303115915507	0.0016169531631545437	0.0013163730226053503	0.00158693827688694	0.0013122758828103542	9.997069493226181e-05	1243.9979297249583	1242.6868052576153	514.5321749953958	514.4455009945785	0.0	0.0	1241.0625841184387	514.7301480484522	1274.0	1275.0	530.0	531.0	0.0	0.0	37.38089305837717	7.1696362551306905	1275.3035714285716	529.5825892857142	9.5	5
368	6			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	214	689.0	548.0	1.0	339.20199999999915	0.11030927835051545	0	0	0.28073548479005694	0.25207904167473316	0.0013118480597666211	0.0011779394470781924	0.0013122758828103542	0.0011749446857720613	3.190813008296648e-05	666.8235134253723	666.7968523002421	534.847483422111	534.6223365617434	0.0	0.0	666.7897196261682	534.6168224299065	651.0	690.0	522.0	546.0	0.0	0.0						6
368	7			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	26468	938.0	473.0	1.0	1173.5239999999956	0.6977013918177986	15	18	37.69965666322969	37.707942312117666	0.0014243485213552096	0.0014246615653663922	0.0014038300141692162	0.0013885709922760725	0.0001700087335555944	896.0218829318798	895.1092675998203	505.3499217006719	505.5783594138856	0.0	0.0	897.3305500982318	502.84415142813964	826.0	823.0	606.0	606.0	0.0	0.0	75.2987368536121	20.660274323344442	869.4478641499419	525.4958375616359	9.0	7
368	8			0	SG 40x Cap1-wt FGDF	0	70	B02	B02	429	1226.0	673.0	1.0	714.1179999999977	0.05738746572135644	0	0	0.719005111604929	0.5324635689612478	0.0016760025911536805	0.001241173820422489	0.0016632333863526583	0.001235980773344636	3.8943548856960115e-05	1178.8510611205434	1178.7306204327267	653.175785229202	652.750222094856	0.0	0.0	1178.4825174825176	652.7808857808858	1164.0	1158.0	701.0	698.0	0.0	0.0						8
